Tick;Step;DateTime;Age;Alive;AmountToSpawn;ConsumptionRate;Fruit;GrowRate;LifePoints;MatureAge;MaxAge;Name;ProductionRate;SpreadRate;State;Wood;X;Y;ID
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;4438.607999999999;0.1;101.6;3650;97455;BrazilNutTree;1;0.0003;Juvenile;8999.179600000001;46;5;134ecb60-8628-4267-b554-4977ce5bf7d9
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;4671.2;1;0;2920;20440;NutmegTree;1.3;0.0002;Juvenile;0;75;7;4f66655c-518c-4a8b-b87a-d2036ab68187
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;2467.132;1;102;2920;18250;NutmegTree;1.3;0.0002;Juvenile;5364.18;87;9;b4606998-8f26-4e56-8fae-4f999c103e85
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;517.308;0.5;102;1825;9125;PalmTree;0.6;0.0001;Juvenile;509.20500000000004;83;1;06b339b1-a1be-44f6-8693-c6c744223c3f
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;501.03999999999996;0.1;101.6;3650;109865;BrazilNutTree;1;0.0003;Juvenile;17049.097999999998;114;3;817fa553-c5f7-4aee-b545-000de50bdaef
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;5206.761;1;0;2920;18980;NutmegTree;1.3;0.0002;Juvenile;0;60;8;1c05c177-915c-4959-bc6c-2dadeab6c4a8
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;4288;0.1;0;3650;136875;BrazilNutTree;1;0.0003;Juvenile;0;27;4;d3ef6657-191b-4cd2-ab50-514f234c6a57
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;828;0.1;0;3650;118260;BrazilNutTree;1;0.0003;Juvenile;0;13;5;d67576c9-219a-4f33-ad98-920265db3c13
2;2;2022-01-15T11:00:00.0000000+01:00;3;False;365;1;620.84;0.5;0;1825;7665;PalmTree;0.6;0.0001;Juvenile;0;56;0;e9bbf324-64ac-4a15-a66b-0b0093851cda
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;534.266;0.5;0;1825;6935;PalmTree;0.6;0.0001;Juvenile;0;98;0;87f8921e-d850-4556-8e2b-fcd060ad6da8
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;6854.941999999999;1;0;2920;17885;NutmegTree;1.3;0.0002;Juvenile;0;88;7;2295e636-0772-41c4-8281-72b9676cd214
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;0.8;4073.156;0.1;0;3650;181770;BrazilNutTree;1;0.0003;Juvenile;0;66;4;88197523-9e3b-4e7f-a3be-0d368954b508
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;4742.928;0.1;101.6;3650;131765;BrazilNutTree;1;0.0003;Juvenile;18929.2136;92;5;c889d0fb-41f2-48b5-8021-964eafda73b1
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;3337.606;1;0;2920;17520;NutmegTree;1.3;0.0002;Juvenile;0;39;7;29cbf563-bbbb-40ab-9117-95f67bd3c442
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;1235.812;0.5;102;1825;10220;PalmTree;0.6;0.0001;Juvenile;73.245;3;2;bd49a691-6460-4d50-88da-009a33839dcf
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;7100.71;1;102;2920;17885;NutmegTree;1.3;0.0002;Juvenile;5592.65;74;8;607121c3-3de9-4e13-b2eb-d1b1a8a4bed6
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3442.04;0.1;101.6;3650;160600;BrazilNutTree;1;0.0003;Juvenile;6803.098;113;5;265008e3-8127-4f4a-8906-b2555022111b
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;5695.944;1;102;2920;20805;NutmegTree;1.3;0.0002;Juvenile;9462.56;55;9;df33324d-5f3d-4289-8cfb-96525a78d2fc
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3114.088;0.1;101.6;3650;150015;BrazilNutTree;1;0.0003;Juvenile;9425.255599999999;58;6;f47ef881-5be9-4232-bfac-4fd5492554fd
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;843.424;0.5;102;1825;9490;PalmTree;0.6;0.0001;Juvenile;621.49;111;0;ab1ea5c5-143f-4b7b-a7e7-eef283b8e59f
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;1457.252;1;102;2920;12045;NutmegTree;1.3;0.0002;Juvenile;6767.98;113;7;69ba9f52-b838-4599-9ca9-d8a56178cc49
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;556.424;0.5;102;1825;9490;PalmTree;0.6;0.0001;Juvenile;728.49;102;0;ad805ca5-f181-4806-b4a5-96def2c874fb
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;226;1;0;2920;15695;NutmegTree;1.3;0.0002;Juvenile;0;82;7;c0eba6c2-08b6-46b9-a721-8b61e86ed443
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;960.568;0.5;0;1825;5475;PalmTree;0.6;0.0001;Juvenile;0;28;0;1fcb7c68-7686-4587-8b35-a062863a1f6c
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;6549.113;1;0;2920;18250;NutmegTree;1.3;0.0002;Juvenile;0;66;7;072f76aa-723a-440f-b4de-c58303534e3d
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;1597.448;0.1;101.6;3650;148190;BrazilNutTree;1;0.0003;Juvenile;14487.237599999999;90;5;9066eb27-9a4a-4105-bc70-dac2fc5d1855
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;2339.648;1;102;2920;13505;NutmegTree;1.3;0.0002;Juvenile;5999.52;82;8;b162d431-dc47-4f7b-8075-54388ffe9aea
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;697.0600000000001;0.5;102;1825;8760;PalmTree;0.6;0.0001;Juvenile;77.225;28;2;2602c65f-bc8b-4aa4-ae6d-980e962c77e1
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3655.968;0.1;101.6;3650;171550;BrazilNutTree;1;0.0003;Juvenile;13990.2116;50;6;a659c93a-570b-4f2d-b1cf-1f82f4c76490
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;2967.2520000000004;1;102;2920;16790;NutmegTree;1.3;0.0002;Juvenile;873.98;114;9;2c352145-e6a0-4c39-824f-e99f312c9142
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;736.92;0.5;0;1825;9855;PalmTree;0.6;0.0001;Juvenile;0;82;0;c11f1388-c9b9-472b-b31f-263b530f6a68
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3970.4480000000003;0.1;101.6;3650;179215;BrazilNutTree;1;0.0003;Juvenile;12113.237599999999;21;5;46d11777-4410-4411-a1bb-0119801473e2
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;3136;0.1;0;3650;116435;BrazilNutTree;1;0.0003;Juvenile;0;66;3;e84456d0-0a66-466f-93ed-8c9bffd6d147
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;53.35;0.1;0;3650;122640;BrazilNutTree;1;0.0003;Juvenile;0;82;3;ce78d3b7-cc73-4735-8ea1-b37183d72421
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;3392;0.1;0;3650;95995;BrazilNutTree;1;0.0003;Juvenile;0;51;3;82d6d423-a2c8-48b4-a72b-e2e0df7959c8
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;639.78;0.5;102;1825;8760;PalmTree;0.6;0.0001;Juvenile;59.925000000000004;21;3;7358dfed-d7b3-43ce-abd2-69e3e5d47aef
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;1010.04;0.1;101.6;3650;112055;BrazilNutTree;1;0.0003;Juvenile;14953.098000000002;105;5;ef9216f8-914e-4c02-9a5c-b89c349663a7
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;4362.108;0.1;101.6;3650;98915;BrazilNutTree;1;0.0003;Juvenile;13874.2046;36;5;e9b8848f-6b54-49fb-a9df-1be64a0b5e86
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;783.15;1;0;2920;12410;NutmegTree;1.3;0.0002;Juvenile;0;6;7;274c4c21-94a5-4d08-b04d-39e8b3aa9962
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;4249.0560000000005;1;102;2920;15695;NutmegTree;1.3;0.0002;Juvenile;3826.44;56;9;ed1c1d36-89fb-4545-a735-9c0cd7c400b0
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;4931.54;1;102;2920;19345;NutmegTree;1.3;0.0002;Juvenile;1173.1000000000001;66;9;8e4f0d54-d433-4aa7-a691-91bb5baadcc0
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;817.48;0.5;102;1825;5840;PalmTree;0.6;0.0001;Juvenile;731.0500000000001;0;3;d0f7c540-1159-4c8d-8f8c-e77a31db5514
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;3103.4460000000004;1;102;2920;17885;NutmegTree;1.3;0.0002;Juvenile;5902.29;91;9;cff3f08d-5cb7-441a-9bd8-3cb8a1d5f137
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;864.424;0.5;102;1825;6570;PalmTree;0.6;0.0001;Juvenile;110.49000000000001;101;2;b7f22c6c-e645-4665-8f3a-b20461e8a786
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;1464.9080000000001;0.1;101.6;3650;123370;BrazilNutTree;1;0.0003;Juvenile;15372.214600000001;56;6;deb09ece-b7ba-48e3-b585-43c32b3154c6
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;501.424;0.5;102;1825;10585;PalmTree;0.6;0.0001;Juvenile;287.49;103;2;001ec3a4-9662-4eb1-add3-4fff0b4e30ca
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;2754;0.1;0;3650;123370;BrazilNutTree;1;0.0003;Juvenile;0;23;4;30e1ece8-4a8d-4888-a142-12473dd6cbff
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3602.108;0.1;101.6;3650;137605;BrazilNutTree;1;0.0003;Juvenile;14386.254599999998;20;5;8e67078b-e4f9-45d5-afa2-38891e9a3568
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;727.252;1;102;2920;12410;NutmegTree;1.3;0.0002;Juvenile;8331.98;103;6;59741d4f-a640-453f-a097-ad2b510f259a
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;1067.524;0.5;102;1825;5475;PalmTree;0.6;0.0001;Juvenile;499.865;90;1;f9d3cbc3-5fac-47ba-b573-b3697b24f5ed
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;363.41200000000003;0.5;102;1825;7665;PalmTree;0.6;0.0001;Juvenile;849.995;58;2;b137b775-9e59-4f5f-9207-28c6800ef84c
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;843.616;0.5;102;1825;6935;PalmTree;0.6;0.0001;Juvenile;481.15999999999997;87;2;c00ccd81-0c81-4595-90e2-e0daa4e36595
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;634.364;0.5;0;1825;9855;PalmTree;0.6;0.0001;Juvenile;0;79;0;6645b503-fd13-4d98-bf28-289d26b82e01
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;877.924;0.5;102;1825;10585;PalmTree;0.6;0.0001;Juvenile;1036.115;89;1;426c0c3e-7afb-4555-8084-f3beb42ed513
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;641.144;0.5;102;1825;10220;PalmTree;0.6;0.0001;Juvenile;71.44;99;1;86f0e5f4-7aca-4012-9149-4367ffb64d1b
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;745.402;0.5;0;1825;7300;PalmTree;0.6;0.0001;Juvenile;0;16;0;3c08bde1-e790-4ecc-baab-7b63b12fab80
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;224;0.1;0;3650;178850;BrazilNutTree;1;0.0003;Juvenile;0;56;3;87ddf0b6-9574-4563-9a44-706be1ad4b29
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;3922.15;1;102;2920;12045;NutmegTree;1.3;0.0002;Juvenile;7376.25;57;9;aee02f87-3ed7-42a4-a18b-6bd3aa03a135
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;551.258;0.5;0;1825;5840;PalmTree;0.6;0.0001;Juvenile;0;75;1;24e0b139-831b-4e3b-8bea-5af785d96cc0
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;406.41999999999996;0.5;102;1825;7300;PalmTree;0.6;0.0001;Juvenile;3.075;76;2;424a8d4c-452c-42f5-b2b6-b91df63151e7
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;645.1080000000001;0.1;101.6;3650;175930;BrazilNutTree;1;0.0003;Juvenile;2215.2046;35;6;bb969e27-3e6a-4e7d-99a4-47d0ca2c5033
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;1397.382;1;0;2920;18615;NutmegTree;1.3;0.0002;Juvenile;0;7;7;ca87e7e9-748f-45f8-b54e-02242e2b0631
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;235.84599999999998;0.5;0;1825;9125;PalmTree;0.6;0.0001;Juvenile;0;35;0;b5dc21f0-ce43-4f55-ae78-8ef477aaf540
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;1701.7;1;0;2920;13505;NutmegTree;1.3;0.0002;Juvenile;0;36;7;14a54a13-9422-491e-b819-5525e3c50b09
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;4274;0.1;0;3650;93075;BrazilNutTree;1;0.0003;Juvenile;0;57;3;82940f40-f6bc-49d7-aa3d-690c567de2b3
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;6882.252;1;102;2920;11315;NutmegTree;1.3;0.0002;Juvenile;2643.9799999999996;112;8;aa85c564-9fe6-4047-82ec-ec7806834d2d
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;1864;0.1;0;3650;110595;BrazilNutTree;1;0.0003;Juvenile;0;77;3;52b20ac6-e861-4da7-9110-aa34752054cf
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;812.168;0.5;0;1825;7300;PalmTree;0.6;0.0001;Juvenile;0;19;1;8ebd71c0-a846-4023-b7c4-d906e223d16d
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;4479.998;1;102;2920;20440;NutmegTree;1.3;0.0002;Juvenile;2406.77;14;9;bbf58ebe-081a-4315-ac3b-bafd55991f19
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;561.492;0.5;0;1825;6935;PalmTree;0.6;0.0001;Juvenile;0;84;0;b28e43d7-babe-44fe-b872-220760d37ddc
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3089.008;0.1;101.6;3650;104390;BrazilNutTree;1;0.0003;Juvenile;2657.2096;74;5;15bfd060-766b-470a-b7ac-3087e258d2ce
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;1014.985;0.5;0;1825;6205;PalmTree;0.6;0.0001;Juvenile;0;65;0;91012ff8-1fb2-4fbf-83c6-6f2f61953423
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;2832.814;1;102;2920;14965;NutmegTree;1.3;0.0002;Juvenile;9067.609999999999;4;10;16ddac2d-3fbf-48c2-a750-d8f46c162798
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;5325.528;0.1;101.6;3650;178120;BrazilNutTree;1;0.0003;Juvenile;16808.2336;80;5;43033e27-00b9-495c-8b3b-dfa1b61e1ba8
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;661.2280000000001;0.1;101.6;3650;128115;BrazilNutTree;1;0.0003;Juvenile;14747.198600000002;5;6;15a25a0d-8338-4af8-bb34-5d8e705a4035
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;1374;0.1;0;3650;131035;BrazilNutTree;1;0.0003;Juvenile;0;52;3;9c35641c-f53f-4654-b507-38ff7af82185
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3652.928;0.1;101.6;3650;100010;BrazilNutTree;1;0.0003;Juvenile;18715.1636;1;6;afc92f65-2a77-4dec-9bb3-5276f224c3d9
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;911.04;0.1;101.6;3650;91250;BrazilNutTree;1;0.0003;Juvenile;11767.098000000002;102;3;e19a5fec-6a35-4b4b-ba35-06bf565c31fd
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;4252;0.1;0;3650;102200;BrazilNutTree;1;0.0003;Juvenile;0;2;4;c5e31cd5-4989-43aa-96db-e2d0a57f39b0
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;310.54;0.5;102;1825;5475;PalmTree;0.6;0.0001;Juvenile;694.025;2;3;adcfe1a0-f0c4-48a7-8d76-1c94e33cfed4
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;881.424;0.5;102;1825;9855;PalmTree;0.6;0.0001;Juvenile;203.49;105;0;5b066a1c-90a8-4376-a6d4-2596b92cf1e4
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;0.8;3118.476;0.1;0;3650;131765;BrazilNutTree;1;0.0003;Juvenile;0;87;4;04a04e83-811b-406e-a760-fe83b609674c
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;680.4119999999999;0.5;102;1825;9490;PalmTree;0.6;0.0001;Juvenile;237.995;30;2;39ff5c42-67c8-4a5b-b133-6b6f0ac79456
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;4999.388;0.1;101.6;3650;173375;BrazilNutTree;1;0.0003;Juvenile;14948.1906;37;6;58b0caea-a472-408a-b10b-37e37a7aa7d7
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;1116.348;0.1;101.6;3650;113150;BrazilNutTree;1;0.0003;Juvenile;6128.2426;95;6;e05fd9b4-475d-4b64-bae5-747b104bcf87
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;310.606;0.5;0;1825;6205;PalmTree;0.6;0.0001;Juvenile;0;77;0;7dc56e84-cd3a-4ddf-b909-0231baec902d
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;477.93600000000004;0.5;0;1825;9490;PalmTree;0.6;0.0001;Juvenile;0;75;0;9772059f-c22f-40c9-b261-4e0d6499c98f
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;809.48;0.5;102;1825;8760;PalmTree;0.6;0.0001;Juvenile;593.0500000000001;96;2;31e5f2c0-0412-4195-a81f-6984501b52e2
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;3830.984;1;102;2920;14600;NutmegTree;1.3;0.0002;Juvenile;9515.16;58;9;bf5f97fd-7c26-4051-bcf4-7fb05a7c62a6
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;149.42399999999998;0.5;102;1825;8760;PalmTree;0.6;0.0001;Juvenile;431.49;104;1;314b0ad2-750c-446b-8c60-593f75b57d95
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;4268;0.1;0;3650;171550;BrazilNutTree;1;0.0003;Juvenile;0;57;4;ae81ee17-19b9-417b-87ec-2649c2b8e55d
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;3699.2520000000004;1;102;2920;19345;NutmegTree;1.3;0.0002;Juvenile;5073.98;114;7;465f5b2e-8252-47c6-a2c3-9e2a7da2f605
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;2328;0.1;0;3650;147095;BrazilNutTree;1;0.0003;Juvenile;0;88;3;b4a51a02-a346-4e6a-b798-9b5cfbf371d8
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;3913;0.1;0;3650;161695;BrazilNutTree;1;0.0003;Juvenile;0;34;4;cf617a74-501c-4feb-a2a0-7b38ec4a15bd
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;642.4119999999999;0.5;102;1825;9855;PalmTree;0.6;0.0001;Juvenile;171.995;66;2;ad766ca9-b619-495e-918f-76c089c37733
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;2525.8680000000004;0.1;101.6;3650;171915;BrazilNutTree;1;0.0003;Juvenile;18670.2666;41;6;c943a6a4-40ae-4dee-b9bb-79cbc53fc98b
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;4045;1;0;2920;12045;NutmegTree;1.3;0.0002;Juvenile;0;17;7;25703996-0a72-4eab-b06c-95f22eddf149
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;2898.092;1;102;2920;18980;NutmegTree;1.3;0.0002;Juvenile;5368.58;36;9;1f80952d-4232-4fed-aeb4-9842e6e4ea3b
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;900.5400000000001;0.5;102;1825;9490;PalmTree;0.6;0.0001;Juvenile;283.025;12;2;c504d5e4-9d0d-4bc9-8e2e-a5e681e29ff2
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;2014;0.1;0;3650;98915;BrazilNutTree;1;0.0003;Juvenile;0;41;4;3da16fbf-0ce2-4cc4-87fd-c8637a2bea76
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;712.04;0.5;0;1825;5475;PalmTree;0.6;0.0001;Juvenile;0;51;1;4a617343-2970-4494-ba07-e6894147d187
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;1305.828;0.5;102;1825;8760;PalmTree;0.6;0.0001;Juvenile;538.4050000000001;19;2;6dad6b89-613e-424e-afe7-9abb5e92c7c9
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;1128;0.5;102;1825;6935;PalmTree;0.6;0.0001;Juvenile;854.25;38;2;7775c04d-5992-40cb-b63a-0f1d261c847b
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;3646;0.1;0;3650;144175;BrazilNutTree;1;0.0003;Juvenile;0;39;4;ac5a4bcf-ab27-4d86-b0b2-d8642c063200
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;500;0.1;0;3650;130670;BrazilNutTree;1;0.0003;Juvenile;0;24;4;6396bc2b-bb09-483b-bd09-c14998c29f19
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;5987.302;1;102;2920;10950;NutmegTree;1.3;0.0002;Juvenile;2410.73;68;8;947e4045-83be-486c-977f-f81c202b73ca
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;330.624;0.5;102;1825;6935;PalmTree;0.6;0.0001;Juvenile;80.24000000000001;14;3;ccf4e1e1-91ba-4961-8bc7-9d5e466af12b
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;2554.2980000000002;1;102;2920;13505;NutmegTree;1.3;0.0002;Juvenile;9725.269999999999;30;9;8cccfaea-4d7f-4ba2-89f5-239c9d7c6e75
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;3217.288;1;0;2920;15330;NutmegTree;1.3;0.0002;Juvenile;0;8;7;dc0118e0-1052-49a3-bb96-22677712a63b
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;2993.2;1;0;2920;18980;NutmegTree;1.3;0.0002;Juvenile;0;42;8;5e7ef34c-1baf-4c3c-9d63-1ed6c70c3755
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;423.0079999999999;0.5;102;1825;6570;PalmTree;0.6;0.0001;Juvenile;58.33;48;2;c98a5d59-dce1-4e84-9bbc-1b6801a442ae
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;4239;0.1;0;3650;150745;BrazilNutTree;1;0.0003;Juvenile;0;48;4;282a661a-d6f5-4cab-a2e7-e9dcee985bba
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;5143.808;0.1;101.6;3650;156950;BrazilNutTree;1;0.0003;Juvenile;13295.1696;9;6;b5de3511-ec6d-4719-b038-47217352736b
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;1500.634;1;102;2920;15330;NutmegTree;1.3;0.0002;Juvenile;1038.91;18;9;921027ef-616d-4ace-9d1d-dc539eab997b
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;806.244;0.5;0;1825;8760;PalmTree;0.6;0.0001;Juvenile;0;34;1;7d85da91-6196-429d-bb8d-5f4e2b5d231b
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;3353.768;0.1;101.6;3650;129210;BrazilNutTree;1;0.0003;Juvenile;4863.2216;14;6;4d7d2471-2eb1-484d-bcf7-d6fe2ea82145
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;2215.928;0.1;101.6;3650;146365;BrazilNutTree;1;0.0003;Juvenile;15070.213600000001;38;5;c6e501da-ec71-4a90-9893-4d2f663bdc03
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;1459;1;0;2920;13505;NutmegTree;1.3;0.0002;Juvenile;0;11;7;4cfc9fe3-df24-492d-8541-91bb11e40296
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;391.736;0.5;102;1825;7300;PalmTree;0.6;0.0001;Juvenile;593.11;12;3;472a29e5-5046-4ea2-8761-3148b3ed04d2
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;174.42399999999998;0.5;102;1825;5475;PalmTree;0.6;0.0001;Juvenile;363.49;108;0;e1a0252f-3d2e-4a3b-a3e1-f4e4b0a758c4
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;321.252;1;102;2920;20075;NutmegTree;1.3;0.0002;Juvenile;2500.9799999999996;109;9;3836f8a8-72c2-4254-ad69-8a3484443a8d
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;0.8;4019;0.1;0;3650;104755;BrazilNutTree;1;0.0003;Juvenile;0;0;5;a7fd1e3d-ae5d-4462-99ab-6de95c99a99f
2;2;2022-01-15T11:00:00.0000000+01:00;1;False;365;1;4803;1;0;2920;10950;NutmegTree;1.3;0.0002;Juvenile;0;26;7;c921e8aa-242b-4637-bd30-a2ce8368e6fe
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;4248.226;1;102;2920;11680;NutmegTree;1.3;0.0002;Juvenile;4926.99;70;9;3d72cd01-6e62-4b30-97c1-6a8eb24a0b7e
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;6924.612;1;102;2920;10950;NutmegTree;1.3;0.0002;Juvenile;951.38;93;9;260fd77e-037e-463c-a953-c1b19d1583c6
2;2;2022-01-15T11:00:00.0000000+01:00;2;False;365;1;946.374;0.5;0;1825;5840;PalmTree;0.6;0.0001;Juvenile;0;37;1;33df7352-9567-408b-9d43-ca209160abed
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;931.248;0.5;102;1825;8030;PalmTree;0.6;0.0001;Juvenile;588.23;80;2;8411b2e0-edf2-4535-9210-123f0bda4c47
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;1;859.216;0.5;102;1825;10585;PalmTree;0.6;0.0001;Juvenile;636.91;28;3;dbbd545c-f657-4cd5-8db9-7cce6fcab03f
2;2;2022-01-15T11:00:00.0000000+01:00;3;True;365;0.8;1398.208;0.1;101.6;3650;92710;BrazilNutTree;1;0.0003;Juvenile;143.24960000000002;31;6;4c6d89a0-0949-44f4-9b73-fc44f60307c2
